SMILES,MW,logP,H-bond donor,H-bond acceptor,TPSA,Rotatable bonds,pchembl_value
O=C(Nc1ccccc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccc(Cl)c1,455.04396132,5.311200000000003,2,4,101.33999999999996,6,0.0878439273220936
O=C(Nc1ccccc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1F,439.07351186000005,4.796900000000003,2,4,101.33999999999996,6,0.0772343755364784
O=C(Nc1ccccc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1Br,498.99344574,5.420300000000004,2,4,101.33999999999996,6,0.0754431130543555
O=C(Nc1ccccc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccc(F)cc1Cl,473.034539508,5.450300000000003,2,4,101.33999999999996,6,0.078525020115055
O=C(Nc1ccccc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cc([N+](=O)[O-])ccc1Cl,500.029039528,5.219400000000003,2,6,144.48,7,0.0987429516115799
O=C(Nc1ccccc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)C1CCCCC1,427.129883864,4.924300000000003,2,4,101.33999999999996,6,0.1200106936165114
O=C(Nc1ccccc1Br)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccs1,470.988839028,4.828400000000003,2,5,101.33999999999996,6,0.0853277939090601
O=C(Nc1ccccc1Br)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccc(Cl)c1,498.99344574,5.420300000000004,2,4,101.33999999999996,6,0.0832303610375499
O=C(Nc1ccccc1Br)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1F,483.0229962800001,4.906000000000002,2,4,101.33999999999996,6,0.0724385133796524
O=C(Nc1ccccc1Br)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1Br,542.94293016,5.529400000000003,2,4,101.33999999999996,6,0.0708229186015153
O=C(Nc1ccccc1Br)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccc(F)cc1Cl,516.984023928,5.559400000000004,2,4,101.33999999999996,6,0.0740170583965426
O=C(Nc1ccccc1Br)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cc([N+](=O)[O-])ccc1Cl,543.9785239480001,5.328500000000004,2,6,144.48,7,0.095125288857711
O=C(Nc1ccccc1Br)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)C1CCCCC1,471.079368284,5.033400000000003,2,4,101.33999999999996,6,0.1156890960210146
O=C(Nc1ccc(F)cc1F)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccs1,429.059483336,4.344100000000003,2,5,101.33999999999996,6,0.0837341655604696
O=C(Nc1ccc(F)cc1F)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccc(F)cc1Cl,475.054668236,5.075100000000003,2,4,101.33999999999996,6,0.0742651473368191
O=C(Nc1ccc(F)cc1F)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cc([N+](=O)[O-])ccc1Cl,502.049168256,4.8442000000000025,2,6,144.48,7,0.0930318711266111
O=C(Nc1ccc(Cl)cc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccc(Cl)c1,489.004988968,5.964600000000004,2,4,101.33999999999996,6,0.0958892914745258
O=C(Nc1ccc(Cl)cc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1F,473.034539508,5.450300000000003,2,4,101.33999999999996,6,0.0872301419425365
O=C(Nc1ccc(Cl)cc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1Br,532.9544733880001,6.073700000000003,2,4,101.33999999999996,6,0.0855406813273261
O=C(Nc1ccc(Cl)cc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccc(F)cc1Cl,506.995567156,6.103700000000004,2,4,101.33999999999996,6,0.0872390219885234
O=C(Nc1ccc(Cl)cc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)C1CCCCC1,461.0909115120001,5.577700000000003,2,4,101.33999999999996,6,0.1191642744006383
O=C(Nc1ccc(O)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1Br,481.027332712,4.472500000000002,3,5,121.56999999999998,6,0.0576985292947452
O=C(Nc1ccc(F)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccs1,411.068905148,4.205000000000002,2,5,101.33999999999996,6,0.0698459435899179
O=C(Nc1ccc(F)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccc(Cl)c1,439.07351186,4.796900000000003,2,4,101.33999999999996,6,0.0682699478685264
O=C(Nc1ccc(F)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1F,423.10306240000006,4.282600000000002,2,4,101.33999999999996,6,0.0573405869626062
O=C(Nc1ccc(F)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1Br,483.02299628,4.906000000000002,2,4,101.33999999999996,6,0.0559928806531184
O=C(Nc1ccc(F)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccc(F)cc1Cl,457.064090048,4.936000000000003,2,4,101.33999999999996,6,0.0597259202724301
O=C(Nc1ccc(Cl)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccs1,427.039354608,4.719300000000003,2,5,101.33999999999996,6,0.072825942563059
O=C(Nc1ccc(Cl)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccc(Cl)c1,455.04396132,5.311200000000004,2,4,101.33999999999996,6,0.0708189459493633
O=C(Nc1ccc(Cl)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccc(F)cc1Cl,473.034539508,5.450300000000003,2,4,101.33999999999996,6,0.0620857181390092
O=C(Nc1ccc(Cl)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)C1CCCCC1,427.129883864,4.924300000000003,2,4,101.33999999999996,6,0.0947922658890713
O=C(Nc1ccc(Br)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccs1,470.988839028,4.828400000000003,2,5,101.33999999999996,6,0.0811396625549819
O=C(Nc1ccc(Br)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccc(Cl)c1,498.99344574,5.420300000000004,2,4,101.33999999999996,6,0.0786131620069206
O=C(Nc1ccc(Br)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1F,483.0229962800001,4.906000000000002,2,4,101.33999999999996,6,0.0681396363802873
O=C(Nc1ccc(Br)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1Br,542.94293016,5.529400000000003,2,4,101.33999999999996,6,0.0666840948712068
O=C(Nc1ccc(Br)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccc(F)cc1Cl,516.984023928,5.559400000000003,2,4,101.33999999999996,6,0.0697513647269182
O=C(Nc1ccc(Br)cc1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)C1CCCCC1,471.079368284,5.033400000000004,2,4,101.33999999999996,6,0.1014043948680361
O=C(Nc1ccc(Cl)c([N+](=O)[O-])c1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccs1,472.024432816,4.627500000000002,2,7,144.48,7,0.0654906209393869
O=C(Nc1ccc(Cl)c([N+](=O)[O-])c1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccc(Cl)c1,500.029039528,5.219400000000003,2,6,144.48,7,0.0684119223836718
O=C(Nc1ccc(Cl)c([N+](=O)[O-])c1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1F,484.058590068,4.7051000000000025,2,6,144.48,7,0.0635064830086624
O=C(Nc1ccc(Cl)c([N+](=O)[O-])c1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1Br,543.978523948,5.328500000000003,2,6,144.48,7,0.0627550569163076
O=C(Nc1ccc(Cl)c([N+](=O)[O-])c1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccc(F)cc1Cl,518.0196177159999,5.358500000000002,2,6,144.48,7,0.0632128678996059
O=C(Nc1ccc(Cl)c([N+](=O)[O-])c1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)C1CCCCC1,472.114962072,4.832500000000003,2,6,144.48,7,0.0751595464183896
O=C(Nc1ccc(F)c(Cl)c1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccs1,445.029932796,4.858400000000002,2,5,101.33999999999996,6,0.084652889169923
O=C(Nc1ccc(F)c(Cl)c1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1F,457.064090048,4.936000000000003,2,4,101.33999999999996,6,0.0726732397626902
O=C(Nc1ccc(F)c(Cl)c1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1Br,516.984023928,5.559400000000003,2,4,101.33999999999996,6,0.0714956989277369
O=C(Nc1ccc(F)c(Cl)c1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccc(F)cc1Cl,491.025117696,5.589400000000003,2,4,101.33999999999996,6,0.0745112818172133
O=C(Nc1ccc(Cl)c(Cl)c1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccc(Cl)c1,489.004988968,5.964600000000004,2,4,101.33999999999996,6,0.0852622557706157
O=C(Nc1ccc(Cl)c(Cl)c1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1F,473.034539508,5.450300000000003,2,4,101.33999999999996,6,0.0745309113925528
O=C(Nc1ccc(Cl)c(Cl)c1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccc(F)cc1Cl,506.995567156,6.103700000000002,2,4,101.33999999999996,6,0.0762065420796831
O=C(Nc1cc(Cl)ccc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccc(Cl)c1,489.004988968,5.964600000000004,2,4,101.33999999999996,6,0.1051209490431233
O=C(Nc1cc(Cl)ccc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1F,473.034539508,5.450300000000003,2,4,101.33999999999996,6,0.0965706756730553
O=C(Nc1cc(Cl)ccc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1Br,532.9544733880001,6.073700000000003,2,4,101.33999999999996,6,0.0949825070656577
O=C(Nc1cc(Cl)ccc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccc(F)cc1Cl,506.995567156,6.103700000000003,2,4,101.33999999999996,6,0.0961831615131321
O=C(Nc1cc(Cl)ccc1Cl)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)C1CCCCC1,461.0909115120001,5.577700000000003,2,4,101.33999999999996,6,0.1257713047886058
O=C(NC(Cc1ccccc1)C(=O)O)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccc(Br)c1,537.05354746,3.9403000000000032,3,5,138.63999999999996,9,0.125693933670222
O=C(NCc1ccco1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccc(Br)o1,459.006597268,3.630600000000002,2,6,127.62,7,0.0681379156058257
O=C(NCc1ccco1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccc(Br)cc1,469.027332712,4.037600000000003,2,5,114.48,7,0.0509382437590508
O=C(NCCc1nc2ccccc2[nH]1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1Cl,489.1203818,4.254300000000003,3,5,130.01999999999998,8,0.0753948888811728
O=C(NC1CCCCC1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1cccc(Cl)c1,427.129883864,4.468000000000004,2,4,101.33999999999996,6,0.143374083986104
O=C(NC1CCCCC1)/C(=C/c1cccc([N+](=O)[O-])c1)NC(=O)c1ccccc1Br,471.079368284,4.577100000000004,2,4,101.33999999999996,6,0.1395302456111825
O=C(N/C(=C\c1cccc([N+](=O)[O-])c1)C(=O)N1CCOCC1)c1ccccc1Cl,415.093498356,2.877900000000001,1,5,101.78000000000002,5,0.104066879086821
O=C(N/C(=C\c1cccc([N+](=O)[O-])c1)C(=O)N1CC2CC(C1)c1cccc(=O)n1C2)c1ccccc1F,502.165248056,3.312400000000002,1,6,114.54999999999998,5,0.1659895110563943
O=C1NC(=O)N(c2ccc(Br)cc2)C(=O)/C1=C\c1cccn1-c1cccc([N+](=O)[O-])c1,480.006931616,3.814400000000002,1,6,114.54999999999998,4,0.0945619370407687
O=C1/C(=C/c2cccn2-c2cccc([N+](=O)[O-])c2)SC(=S)N1c1ccccc1,407.039833276,4.791300000000003,0,6,68.38,4,0.1034942010971795
O=C1S/C(=C\c2cccn2-c2cccc([N+](=O)[O-])c2)C(=O)N1Cc1ccc(Cl)cc1,439.039354608,5.275400000000004,0,6,85.44999999999999,5,0.1923322312090596
O=C1S/C(=C\c2cccn2-c2cccc([N+](=O)[O-])c2)C(=O)N1Cc1ccc(Br)cc1,482.988839028,5.384500000000004,0,6,85.44999999999999,5,0.1919232923448833
O=C(O)CN1C(=O)/C(=C/c2cccn2-c2cccc([N+](=O)[O-])c2)SC1=S,389.0140124519999,2.6713000000000005,1,7,105.68,5,0.1243461742504112
O=[N+]([O-])c1cccc(-c2nnc3cccc(Cl)n23)c1,274.025753144,2.9579000000000013,0,5,73.33000000000001,2,0.1845474687889765
O=[N+]([O-])c1cccc(-c2nc(S(=O)(=O)c3ccccc3)c(NCc3ccccc3)o2)c1,435.088891644,4.694700000000003,1,7,115.34,7,0.1255374812810572
O=[N+]([O-])c1cccc(-c2nc(S(=O)(=O)c3ccccc3)c(N3CCOCC3)o2)c1,415.083806264,2.919200000000001,0,8,115.78000000000002,5,0.1871003970337071
O=[N+]([O-])c1cccc(-c2nc(S(=O)(=O)c3ccccc3)c(N3CCCCCC3)o2)c1,427.120191772,4.4630000000000045,0,7,106.55,5,0.2514774747762789
O=[N+]([O-])c1cccc(-c2nc(S(=O)(=O)c3ccccc3)c(N3CCCCC3)o2)c1,413.104541708,4.072900000000003,0,7,106.55,5,0.2507738957738143
O=C(N/N=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)/C(=C/c1cccs1)NC(=O)c1ccccc1,486.099790676,4.837500000000003,2,7,126.83999999999996,8,0.1032258877459472
O=C(/C=C\c1ccc(-c2cccc([N+](=O)[O-])c2)o1)Nc1cccc(C(F)(F)F)c1,402.082741556,5.525500000000003,1,4,85.38,5,0.1012932455842952
O=c1/c(=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)sc2nc(/C=C/c3ccccc3)nn12,442.0735759279999,4.037300000000002,0,8,103.54,5,0.1454839340511056
O=[N+]([O-])c1cccc(-c2ccc(/C=C/c3nc4ccccc4s3)o2)c1,348.056863244,5.6349000000000045,0,5,69.16999999999999,4,0.083139861047348
O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)Nc1ccc(Cl)cc1,368.056384576,5.160100000000004,1,4,85.38,5,0.0531670503252578
O=C(NCc1cccnc1)/C(=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)S(=O)(=O)c1ccccc1,489.099456328,4.381000000000003,1,7,132.40999999999997,8,0.1396243889695345
O=C(/C(=C\c1ccc(-c2cccc([N+](=O)[O-])c2)o1)C(=O)C(F)(F)F)c1ccccc1,415.066757144,5.252500000000003,0,5,90.42,6,0.1801881522421643
O=[N+]([O-])c1cccc(-c2nc3ccc(-c4ccccc4)cn3c2CN2CCN(S(=O)(=O)c3cc([N+](=O)[O-])ccc3Cl)CC2)c1,632.1244812,5.644600000000005,0,9,144.2,8,0.20813821382879
O=[N+]([O-])c1ccc2ncc(Cl)nc2c1,208.999204048,2.1914,0,4,68.91999999999999,1,0.1148400425331263
O=C(/C=C/c1ccccc1)C1=C(O)C(=O)N(CCO)C1c1ccc([N+](=O)[O-])cc1,394.116486296,2.5650000000000004,2,6,120.98,7,0.1207080852663594
O=Cc1cccn1Cc1ccc([N+](=O)[O-])cc1,230.06914218,2.2571000000000003,0,4,65.14,4,0.131213498330855
O=[N+]([O-])c1ccc(Cn2nc(Cl)nc2Cl)cc1,271.986780792,2.5414000000000003,0,5,73.85,3,0.0744622078788644
O=Cc1ccccc1OCc1ccc([N+](=O)[O-])cc1,257.068807832,2.9863000000000017,0,4,69.44,5,0.1033851124939667
O=Cc1cc(I)c(OCc2ccc([N+](=O)[O-])cc2)c(I)c1,508.86210376800005,4.195500000000002,0,4,69.44,5,0.0904720385399051
O=C(Cc1ccc([N+](=O)[O-])cc1)Nc1ncc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)s1,448.0147407239999,2.9735000000000014,1,9,162.41,7,0.0083716370999751
O=C(N/N=C/c1cccc(Br)c1)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)N/N=C/c1cccc(Br)c1,596.964728224,4.803800000000003,2,6,126.05999999999996,8,0.0664111290556894
O=C(N/N=C/c1ccccc1O)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)N/N=C/c1ccccc1O,473.133533328,2.6900000000000004,4,8,166.51999999999995,8,-0.0027261897501471
O=C(N/N=C/c1ccc(Cl)cc1Cl)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)N/N=C/c1ccc(Cl)cc1Cl,576.9878146799999,5.892400000000003,2,6,126.05999999999996,8,0.0506544009494058
O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)N/N=C/c1ccc([N+](=O)[O-])cc1,531.1138605040001,3.095200000000001,2,10,212.34,10,0.0243118082615154
O=C(N/N=C/c1ccc(F)cc1)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)N/N=C/c1ccc(F)cc1,477.124860464,3.557000000000002,2,6,126.05999999999996,8,0.0053961418822149
O=C(N/N=C/c1ccc(Br)cc1)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)N/N=C/c1ccc(Br)cc1,596.964728224,4.803800000000003,2,6,126.05999999999996,8,0.0350968153098247
O=C(N/N=C/c1ccc(OC(=O)c2ccc(Cl)cc2Cl)c([N+](=O)[O-])c1)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)N/N=C/c1ccc(OC(=O)c2ccc(Cl)cc2Cl)c([N+](=O)[O-])c1,907.0002298320002,8.147200000000003,2,14,264.94,14,0.0345309991739005
O=C(N/N=C/C=C/c1ccccc1)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)N/N=C/C=C/c1ccccc1,493.175004216,4.609000000000004,2,6,126.06,10,-0.0054749888656903
O=[N+]([O-])c1ccc(C2[C@H]3C(c4ccccc4)=N[C@@H](c4ccccc4F)[N@@]23)cc1,373.122654972,4.660900000000003,0,4,58.51,4,0.1089257194645281
O=C(N/N=C/c1cc(Br)ccc1OC(=O)c1ccc([N+](=O)[O-])o1)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccccc1,646.0335402879998,4.819400000000004,2,10,171.6,9,0.0538421250174282
O=[N+]([O-])c1ccc(C2C3C(c4ccccc4)=NC4(CCCC4)N32)cc1,333.147726848,4.093300000000004,0,4,58.51,3,0.049104068136034
O=C(O)C(Br)C(Br)c1ccc([N+](=O)[O-])cc1,350.874181904,2.8789000000000007,1,3,80.44,4,0.123065833074475
O=C(/C=C/c1ccco1)NCC(=O)N/N=C/c1ccc([N+](=O)[O-])cc1,342.09641954800003,1.4675,2,6,126.84,7,0.0297361354911448
O=C(/C=C/c1ccccc1)NCC(=O)N/N=C/c1ccc([N+](=O)[O-])s1,358.073575928,1.936,2,6,113.7,7,0.009852650319913
O=C(/C=C/c1ccccc1)NCC(=O)N/N=C/c1ccc([N+](=O)[O-])cc1,352.117154992,1.8745,2,5,113.7,7,0.0319702106013823
O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)/C(=C/c1ccccc1O)NC(=O)c1ccccc1,430.127719676,3.2216000000000014,3,6,133.92999999999998,7,0.0575425548984864
O=C(/C=C\c1ccc([N+](=O)[O-])cc1)Nc1ccc(Cl)c2ncsc12,359.01313986,4.509800000000002,1,5,85.13,4,0.1060920394309446
O=c1/c(=C/c2ccc([N+](=O)[O-])cc2)sc2nc(/C=C/c3cccs3)nn12,382.01943218,2.838800000000001,0,8,90.4,4,0.1151549973699193
O=c1/c(=C/c2ccc([N+](=O)[O-])cc2)sc2nc(/C=C/c3ccccc3)nn12,376.063011244,2.777300000000001,0,7,90.4,4,0.145456306061139
O=C1OC(c2cc([N+](=O)[O-])ccc2Cl)=N/C1=C\c1ccc([N+](=O)[O-])cc1,373.010162656,3.500900000000001,0,7,124.94,4,0.1218422243454483
O=[N+]([O-])c1ccc(/C=C/c2ccc3cccc(O)c3n2)cc1,292.084792244,4.019000000000003,1,4,76.26,3,0.0721634231512195
O=[N+]([O-])c1ccc(/C=C/S(=O)(=O)Nc2ccccc2)cc1,304.051777864,3.0074000000000014,1,4,89.31,5,0.062367627732901
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccc(Cl)cc1Cl,320.995948508,4.7977000000000025,0,3,60.21,4,0.0955725202646899
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1,298.05897142,3.3991000000000016,0,5,103.35,5,0.0434617336530121
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccc(Oc2ccccc2)cc1,345.10010796,5.2832000000000034,0,4,69.44,6,0.0355544138518315
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccc(OC(F)F)cc1,319.065614272,4.0923000000000025,0,4,69.44,6,0.1084255795538877
O=C(/C=C/c1ccc([N+](=O)[O-])o1)c1ccc(Br)cc1,320.963669836,3.846400000000002,0,4,73.35,4,0.0159081406267486
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccc(/N=C/c2ccc([N+](=O)[O-])cc2)cc1,401.1011705800001,5.149700000000004,0,6,115.70999999999998,7,0.0705426660496976
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccc2c(c1)OCCO2,311.07937251600003,3.262100000000001,0,5,78.67000000000002,4,0.0487630998630902
O=Cc1ccc(OC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)cc1,297.06372245200004,3.0261000000000013,0,5,86.50999999999999,5,0.0490893884427876
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Oc1ccc(/C=N/c2ccccn2)cc1,373.10625596000006,4.359200000000003,0,6,94.69,6,0.0158928448537567
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Oc1ccc(/C=N/NC(=O)c2ccncc2)cc1,416.112069612,3.3725000000000023,1,7,123.79,7,0.0385954896962943
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Oc1ccc(/C=N/NC(=O)c2ccccc2[N+](=O)[O-])cc1,460.101898852,3.8857000000000026,1,8,154.03999999999996,8,0.0242928584983088
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Oc1ccc(/C=N/CCc2ccccc2)cc1,400.14230712,4.875200000000004,0,5,81.80000000000001,8,0.0353496416909029
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Oc1ccc(/C=N/C2CCCCC2)cc1,378.157957184,4.965200000000004,0,5,81.80000000000001,6,0.0624809439178158
O=Cc1ccccc1OC(=O)/C=C/c1ccc([N+](=O)[O-])cc1,297.06372245200004,3.0261000000000013,0,5,86.50999999999999,5,0.0576766690858443
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Oc1ccc(Br)cc1,346.9793199,3.9761000000000015,0,4,69.44,4,0.0332381664500209
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Oc1ccc(-c2ccccc2)cc1,345.10010796,4.880600000000004,0,4,69.44,5,0.029294130139938
O=Cc1cc(Br)c(OC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)c(Br)c1,452.8847465880001,4.551100000000002,0,5,86.50999999999999,5,0.1323599483827894
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)OCc1cnc(-c2ccccc2)o1,350.090271548,4.006400000000002,0,6,95.46999999999998,6,0.0345106897864279
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)OCC(=O)N1c2ccccc2Sc2ccccc21,432.077992612,4.980700000000003,0,6,89.75,5,0.0472011252669412
O=C(O)/C=C/c1ccc([N+](=O)[O-])o1,183.01677226,1.2856,1,4,93.58,3,-0.0342551754211268
O=C(O)/C=C/c1ccc([N+](=O)[O-])cc1,193.037507704,1.6926,1,3,80.44,3,0.0203965789905671
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nn1cnnc1,259.070539148,0.9698,1,6,102.95,4,0.0447695859762044
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1nnc(C(F)(F)F)s1,344.019095744,3.117000000000001,1,6,98.01999999999998,4,0.0779380023382336
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1nc2c(s1)CCCC2,329.08341234000005,3.5820000000000016,1,5,85.13,4,0.0099579999563945
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1nc(-c2nc3ccccc3s2)cs1,408.035082244,4.979900000000003,1,7,98.01999999999998,5,0.0790821686462838
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1nc(-c2ccccc2)cs1,351.06776227600005,4.370200000000002,1,5,85.13,5,0.0315134618245418
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccccc1,268.084792244,3.246700000000001,1,3,72.24000000000001,4,-0.0161186162344706
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1cc2ccccc2cc1NC(=O)/C=C/c1ccc([N+](=O)[O-])cc1,508.13828436,5.960000000000004,2,6,144.48,8,0.0242864427713038
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1cc(C(=O)O)cc(C(=O)O)c1,356.0644507239999,2.6431000000000004,3,5,146.84,6,0.0267312808868919
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1c(-c2ccco2)nc2ccccn12,374.101504928,4.154400000000002,1,6,102.68,5,0.042057942842554
O=C(/C=C/c1ccc([N+](=O)[O-])s1)Nc1cccc2c1C(=O)c1ccccc1C2=O,404.0466924839999,4.083600000000002,1,6,106.38,4,0.040983117372067
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccccc1C(=O)Nc1cccc(C(=O)O)c1,431.11173526400006,4.197200000000002,3,5,138.63999999999996,7,0.033992779161749
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc(Cl)cn1,303.04106886,3.295100000000001,1,4,85.13,4,0.0026002232882051
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc(Br)cn1,346.99055328000003,3.404200000000001,1,4,85.13,4,0.0268187429666246
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc(S(=O)(=O)NCCc2ccccc2)cc1,451.120191772,3.7677000000000014,2,5,118.41,9,0.065583733957475
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,401.104541708,3.031200000000002,1,5,109.62,6,0.0225190586903515
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc(OCc2ccccc2)cc1,374.126657056,4.825700000000003,1,4,81.47000000000001,7,-0.0022896866283916
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc(N2CCN(C(=O)c3ccc4ccccc4c3)CC2)cc1,506.19540531199993,5.362300000000005,1,5,95.79,6,0.0487564504506646
