SMILES,MW,logP,H-bond donor,H-bond acceptor,TPSA,Rotatable bonds,Smiles,Ring counts,Heavy atoms counts,Fraction CSP3,Balaban J Index
COC(=O)/C(=C/c1ccc(-c2cc(Cl)ccc2Cl)o1)C(C)=O,338.011264224,4.398800000000002,0.0,4.0,56.510000000000005,4.0,,,,,
COC(=O)/C(=C/c1ccc(Cl)c(Cl)c1)C(C)=O,272.00069953999997,3.1388000000000016,0.0,3.0,43.370000000000005,3.0,,,,,
CC1=C(C#N)C(=O)N=C(O)/C1=C\c1ccc(-c2cc([N+](=O)[O-])ccc2Cl)o1,383.03089809999994,4.228380000000002,1.0,5.0,129.73,3.0,,,,,
CC#CC[N+](C)(CC#CC)Cc1ccccc1,226.15902606008999,2.679800000000001,0.0,0.0,0.0,4.0,,,,,
CC#CC[N+](C)(CC#CC)CC(=O)c1ccccc1,254.15394068009,2.3625000000000007,0.0,1.0,17.07,5.0,,,,,
CC#CCCCCCCCC(=O)O,182.130679816,2.825000000000001,1.0,1.0,37.3,7.0,,,,,
CC#CCCCC(=O)Nc1nc2ccc(OC)cc2s1,288.093248752,3.437000000000002,1.0,4.0,51.22,5.0,,,,,
CC#CCCCC(=O)Nc1ccc(C(=O)OC)cc1,259.120843404,2.6053000000000006,1.0,3.0,55.400000000000006,5.0,,,,,
CC#CCCC(=O)N1C=Cc2ccccc2C1C#N,250.110613068,2.867680000000002,0.0,2.0,44.1,2.0,,,,,
CC#CC(=O)Nc1cccnc1,160.063662876,1.0433999999999997,1.0,2.0,41.99,1.0,,,,,
CC#CC(=O)Nc1ccccc1CCc1ccncc1,264.126263132,2.8286000000000016,1.0,2.0,41.99,4.0,,,,,
CC#CC(=O)Nc1ccccc1-c1nc2ccccc2s1,292.067034004,3.9251000000000023,1.0,3.0,41.99,2.0,,,,,
CC#CC(=O)Nc1ccc(N2CCOCC2)nc1,245.11642672,0.8799999999999994,1.0,4.0,54.46000000000001,2.0,,,,,
CC#CC(=O)Nc1ccc(Oc2ccc3c(c2)C(=O)N(Cc2cccnc2)C3=O)cc1,411.12190602400005,3.6319000000000026,1.0,5.0,88.60000000000001,5.0,,,,,
CC#CC(=O)Nc1ccc2oc(-c3cccnc3)nc2c1,277.085126592,2.8516000000000012,1.0,4.0,68.02000000000001,2.0,,,,,
CC#CC(=O)Nc1ccc2nc(-c3ccccc3)oc2c1,276.089877624,3.4566000000000017,1.0,3.0,55.13,2.0,,,,,
CC#CC(=O)NC1CCCc2ccccc21,213.1153641,2.2035,1.0,1.0,29.1,1.0,,,,,
CC#CC(=O)NC1CCCN(c2cc(N(C)C)ncn2)C1,287.174610292,0.6508999999999996,1.0,5.0,61.36000000000001,3.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)c2cccc(Cl)c2)C1,304.097855464,2.0840999999999994,1.0,2.0,49.410000000000004,2.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)c2ccc(C(F)(F)F)cc2)C1,338.124212444,2.4495000000000005,1.0,2.0,49.410000000000004,2.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)c2cc3cc(OC)ccc3[nH]2)C1,339.158291532,1.9205999999999999,2.0,3.0,74.43,3.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)C1,343.108754496,2.5654000000000003,2.0,2.0,65.2,2.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)c2cc(F)cc(F)c2)C1,306.117984192,1.7088999999999996,1.0,2.0,49.410000000000004,2.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)c2ccccc2OC(F)(F)F)C1,354.11912706400005,2.3293,1.0,3.0,58.64,3.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)c2ccccc2Br)C1,348.04733988400005,2.1932,1.0,2.0,49.410000000000004,2.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)c2ccc(OC)cc2OC)C1,330.157957184,1.4478999999999997,1.0,4.0,67.87,4.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)c2ccc(F)cc2Cl)C1,322.088433652,2.2232000000000003,1.0,2.0,49.410000000000004,2.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)c2cc(OC)c(OC)c(OC)c2)C1,360.16852186799997,1.4564999999999997,1.0,5.0,77.10000000000001,5.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)c2ccc(OC)nc2)C1,301.142641468,0.8342999999999994,1.0,4.0,71.53,3.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)c2ccc(N(C)C)cc2)C1,313.179026976,1.4966999999999993,1.0,3.0,52.650000000000006,3.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)c2ccc(F)cc2)C1,288.127406004,1.5697999999999994,1.0,2.0,49.410000000000004,2.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)c2ccc(OC)c(F)c2)C1,318.13797068800005,1.5784,1.0,3.0,58.64,3.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)Cc2c[nH]c3ccccc23)C1,323.163376912,1.8408999999999998,2.0,2.0,65.2,3.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)Cc2ccc(OC)cc2)C1,314.163042564,1.3681999999999996,1.0,3.0,58.64,4.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)Cc2ccc(F)cc2)C1,302.143056068,1.4986999999999997,1.0,2.0,49.410000000000004,3.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)Cc2ccc(Br)cc2)C1,362.06298994800005,2.1221000000000005,1.0,2.0,49.410000000000004,3.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)Cc2ccc(OC)c(Cl)c2)C1,348.124070212,2.0216,1.0,3.0,58.64,4.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)CCc2cccc(OC)c2)C1,328.178692628,1.7583,1.0,3.0,58.64,5.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)CCc2cc(OC)c(OC)c(OC)c2)C1,388.19982199599997,1.7754999999999999,1.0,5.0,77.10000000000001,7.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)CCCN2C(=O)c3ccccc3C2=O)C1,381.16885621600005,1.1932999999999998,1.0,4.0,86.78999999999999,5.0,,,,,
CC#CC(=O)NC1CCCN(C(=O)CCC(=O)c2ccc(F)cc2)C1,344.15362075200005,1.9190999999999991,1.0,3.0,66.48,5.0,,,,,
CC#CC(=O)NC1CCc2ccccc21,199.099714036,1.8134000000000001,1.0,1.0,29.1,1.0,,,,,
CC#CC(=O)NC1CCS(=O)(=O)C1,201.045964212,-0.6870000000000005,1.0,3.0,63.24,1.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2nn(C)c3ccccc23)C1,310.142975816,0.9272999999999991,1.0,4.0,67.23,2.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2cnccn2)C1,258.111675688,-0.16940000000000044,1.0,4.0,75.19,2.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2ccccn2)C1,257.11642672,0.4356,1.0,3.0,62.300000000000004,2.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2ccc3ccccc3n2)C1,307.132076784,1.5888,1.0,3.0,62.300000000000004,2.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2n[nH]c3c2CCc2ccccc2-3)C1,348.15862588,1.5292999999999994,2.0,3.0,78.09,2.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2cccn2C)C1,259.132076784,0.3790999999999993,1.0,3.0,54.339999999999996,2.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2cccc(OC(F)(F)F)c2)C1,340.10347700000005,1.9391999999999994,1.0,3.0,58.64,3.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2cccc(F)c2)C1,274.11175594,1.1796999999999997,1.0,2.0,49.410000000000004,2.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2cc3ccc(OC)cc3[nH]2)C1,325.14264146799997,1.5304999999999995,2.0,3.0,74.43,3.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2cccc(N(C)C)c2)C1,299.163376912,1.1065999999999998,1.0,3.0,52.650000000000006,3.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2cccc(C(=O)OC)c2)C1,314.126657056,0.8271999999999997,1.0,4.0,75.71000000000001,3.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2cc(-c3ccco3)nc3ccccc23)C1,373.14264146799997,2.8488000000000016,1.0,4.0,75.44,3.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2c[nH]nc2-c2ccc(OC)cc2)C1,352.15354049999996,1.4392999999999996,2.0,4.0,87.32000000000001,4.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2ccccc2OC)C1,286.131742436,1.049199999999999,1.0,3.0,58.64,3.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2ccc(OC)cc2)C1,286.131742436,1.0491999999999997,1.0,3.0,58.64,3.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2ccc(OC(F)(F)F)cc2)C1,340.10347700000005,1.9391999999999996,1.0,3.0,58.64,3.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2ccc(Cl)cc2)C1,290.0822054,1.694,1.0,2.0,49.410000000000004,2.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2ccc(OC)c(OC)c2)C1,316.14230712,1.0578,1.0,4.0,67.87,4.0,,,,,
CC#CC(=O)NC1CCN(C(=O)c2cc(Cl)ccc2F)C1,308.072783588,1.8330999999999997,1.0,2.0,49.410000000000004,2.0,,,,,
CC#CC(=O)NC1CCN(C(=O)Cc2ccsc2)C1,276.093248752,1.0309999999999995,1.0,3.0,49.410000000000004,3.0,,,,,
CC#CC(=O)NC1CCN(C(=O)Cc2ccccc2OC)C1,300.1473925,0.9780999999999997,1.0,3.0,58.64,4.0,,,,,
CC#CC(=O)NC1CCN(C(=O)Cc2ccccc2F)C1,288.127406004,1.1085999999999996,1.0,2.0,49.410000000000004,3.0,,,,,
CC#CC(=O)NC1CCN(C(=O)Cc2ccccc2Cl)C1,304.097855464,1.6229000000000005,1.0,2.0,49.410000000000004,3.0,,,,,
CC#CC(=O)NC1CCN(C(=O)Cc2c(F)cccc2Cl)C1,322.088433652,1.762,1.0,2.0,49.410000000000004,3.0,,,,,
CC#CC(=O)NC1CCN(C(=O)CCc2c[nH]c3ccccc23)C1,323.163376912,1.840899999999999,2.0,2.0,65.2,4.0,,,,,
CC#CC(=O)NC1CCN(C(=O)C2(c3ccccc3)CC2)C1,296.15247788,1.4585999999999992,1.0,2.0,49.410000000000004,3.0,,,,,
CC#CC(=O)NC1CCN(C(=O)C2CCN(S(=O)(=O)c3cccc4nsnc34)CC2)C1,461.119146216,0.8323999999999994,1.0,7.0,112.57,4.0,,,,,
CC#CC(=O)NC1CCN(C(=O)C2CCN(S(=O)(=O)c3cccc4nonc34)CC2)C1,445.141989836,0.36390000000000056,1.0,7.0,125.71000000000001,4.0,,,,,
CC#CC(=O)NC1CCc2ncn(CCOC)c(=O)c2CC1,303.158291532,0.27659999999999996,1.0,5.0,73.22,4.0,,,,,
CC#CC(=O)NC1CCc2ncn(C)c(=O)c2CC1,259.132076784,0.1671999999999998,1.0,4.0,63.99,1.0,,,,,
CC#CC(=O)NCc1ccccn1,174.07931294,0.7210999999999996,1.0,2.0,41.99,2.0,,,,,
CC#CC(=O)NCc1cccnc1,174.07931294,0.7210999999999999,1.0,2.0,41.99,2.0,,,,,
CC#CC(=O)NCc1cccc(C(F)(F)F)c1,241.0714486,2.3449,1.0,1.0,29.1,2.0,,,,,
CC#CC(=O)NCc1ccc(C(F)(F)F)cc1,241.0714486,2.3449,1.0,1.0,29.1,2.0,,,,,
CC#CC(=O)NCc1cc(F)cc(F)c1,209.065220348,1.6043,1.0,1.0,29.1,2.0,,,,,
CC#CC(=O)NCc1ccccc1C(F)(F)F,241.0714486,2.3449,1.0,1.0,29.1,2.0,,,,,
CC#CC(=O)NCc1ccc(OC)c(OC)c1OC,263.115758024,1.3518999999999999,1.0,4.0,56.790000000000006,5.0,,,,,
CC#CC(=O)NCc1ccc(F)cc1F,209.065220348,1.6043,1.0,1.0,29.1,2.0,,,,,
CC#CC(=O)NCc1ccc(OC(F)(F)F)cc1,257.06636322,2.2247000000000003,1.0,2.0,38.33,3.0,,,,,
CC#CC(=O)NCc1ccc(C(=O)N2CCOCC2)cc1,286.131742436,0.7985,1.0,3.0,58.64,3.0,,,,,
CC#CC(=O)NCc1cc(F)ccc1F,209.065220348,1.6043,1.0,1.0,29.1,2.0,,,,,
CC#CC(=O)NCC1CCCO1,167.094628656,0.3048999999999995,1.0,2.0,38.33,2.0,,,,,
CC#CC(=O)NCC1CN(Cc2ccccc2)C(=O)CO1,286.131742436,0.5534999999999999,1.0,3.0,58.64,4.0,,,,,
CC#CC(=O)NCC1CCc2ccccc2C(=O)N1C,270.136827816,1.2128999999999994,1.0,2.0,49.410000000000004,2.0,,,,,
CC#CC(=O)NCC1CCCN(C(=O)c2n[nH]c3c2COc2ccccc2-3)C1,378.16919056399996,1.9607999999999994,2.0,4.0,87.32,3.0,,,,,
CC#CC(=O)NCC1CCCN(C(=O)c2ccncc2)C1,285.147726848,1.0732999999999993,1.0,3.0,62.300000000000004,3.0,,,,,
CC#CC(=O)NCC1CCCN(C(=O)c2cccc(OC)c2OC)C1,344.173607248,1.6955000000000002,1.0,4.0,67.87,5.0,,,,,
CC#CC(=O)NCC1CCCN(C(=O)c2ccccc2F)C1,302.143056068,1.8174,1.0,2.0,49.410000000000004,3.0,,,,,
CC#CC(=O)NCC1CCCN(C(=O)c2ccc(Cl)cc2OC)C1,348.124070212,2.3403,1.0,3.0,58.64,4.0,,,,,
CC#CC(=O)NCC1CCCN(C(=O)Cc2cccc(F)c2)C1,316.158706132,1.7462999999999997,1.0,2.0,49.410000000000004,4.0,,,,,
CC#CC(=O)NCC1CCCN(C(=O)Cc2ccc(Cl)cc2)C1,332.129155592,2.2606,1.0,2.0,49.410000000000004,4.0,,,,,
CC#CC(=O)NCC1CCCN(C(=O)CCc2ccc(OC)c(OC)c2)C1,372.20490737599994,2.0145,1.0,4.0,67.87,7.0,,,,,
CC#CC(=O)NCC1CCCN(C(=O)CCS(=O)(=O)c2ccccc2)C1,376.14567824799997,1.2285000000000001,1.0,4.0,83.55000000000001,6.0,,,,,
CC#CC(=O)NCC1CCCN(C(=O)CCCc2nc(-c3ccc(OC)c(OC)c3)no2)C1,454.2216200599999,2.4546,1.0,7.0,106.79000000000002,9.0,,,,,
CC#CC(=O)NCC1CCCN(C(=O)C2(S(=O)(=O)c3ccc(Cl)cc3)CC2)C1,422.106705896,2.024400000000001,1.0,4.0,83.55000000000001,5.0,,,,,
CC#CC(=O)NCCc1nc2ccccc2n1C,241.1215121,1.2552999999999996,1.0,3.0,46.92,3.0,,,,,
CC#CC(=O)NCCc1nc2ccccc2[nH]1,227.105862036,1.2448999999999997,2.0,2.0,57.78,3.0,,,,,
CC#CC(=O)NCCc1nc2cc(F)ccc2[nH]1,245.096440224,1.384,2.0,2.0,57.78,3.0,,,,,
CC#CC(=O)NCCc1ccncc1,188.094963004,0.7635999999999994,1.0,2.0,41.99,3.0,,,,,
CC#CC(=O)NCCc1c[nH]c2ccccc12,226.110613068,1.8498999999999999,2.0,1.0,44.89,3.0,,,,,
CC#CC(=O)NCCc1c[nH]c2ccc(OC)cc12,256.121177752,1.8584999999999998,2.0,2.0,54.120000000000005,4.0,,,,,
CC#CC(=O)NCCOc1ccccc1OC,233.10519334,1.2135,1.0,3.0,47.56,5.0,,,,,
CC#CC(=O)NCCN1CCOCC1,196.121177752,-0.5419,1.0,3.0,41.57,3.0,,,,,
CC#CC(=O)NCCN1CCCCC1,194.141913196,0.6117999999999995,1.0,2.0,32.34,3.0,,,,,
CC#CC(=O)NCCN1CCCC1,180.126263132,0.22169999999999956,1.0,2.0,32.34,3.0,,,,,
CC#CC(=O)NCCN1CCC(Cc2ccccc2)CC1,284.18886338799996,2.0805999999999996,1.0,2.0,32.34,5.0,,,,,
CC#CC(=O)NCCN1CCN(c2ccccc2)CC1,271.168462292,0.9480999999999997,1.0,3.0,35.58,4.0,,,,,
CC#CC(=O)NCCN1CCN(c2cccc(Cl)c2)CC1,305.12948994,1.6014999999999997,1.0,3.0,35.58,4.0,,,,,
CC#CC(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,339.15584692,1.9669,1.0,3.0,35.58,4.0,,,,,
CC#CC(=O)NCCN1CCN(c2ccccc2F)CC1,289.15904048,1.0871999999999995,1.0,3.0,35.58,4.0,,,,,
CC#CC(=O)NCCN1CCN(c2ccc(OC)cc2)CC1,301.179026976,0.9566999999999997,1.0,4.0,44.81,5.0,,,,,
CC#CC(=O)NCCN(C)Cc1ccccc1,230.141913196,1.2578999999999994,1.0,2.0,32.34,5.0,,,,,
CC#CC(=O)NCCN(C)C1CCCCC1,222.173213324,1.3903999999999994,1.0,2.0,32.34,4.0,,,,,
CC#CC(=O)NCCCn1cccn1,191.105862036,0.4126999999999996,1.0,3.0,46.92,4.0,,,,,
CC#CC(=O)NCCCc1nc2ccccc2[nH]1,241.1215121,1.635,2.0,2.0,57.78,4.0,,,,,
CC#CC(=O)NCCCc1ccccc1,201.1153641,1.7587,1.0,1.0,29.1,4.0,,,,,
CC#CC(=O)NCCCOC1CCN(Cc2ccccc2)CC1,314.199428072,2.1971999999999996,1.0,3.0,41.57000000000001,7.0,,,,,
CC#CC(=O)NCCCN1CCOCC1,210.136827816,-0.1518000000000006,1.0,3.0,41.57,4.0,,,,,
CC#CC(=O)NCCCN1CCN(Cc2ccccc2)CC1,299.19976242,1.3338,1.0,3.0,35.58,6.0,,,,,
CC#CC(=O)NCCCN1CCCCCC1,222.173213324,1.3919999999999992,1.0,2.0,32.34,4.0,,,,,
CC#CC(=O)NCCCN1CCCCC1,208.15756326,1.0018999999999993,1.0,2.0,32.34,4.0,,,,,
CC#CC(=O)NCCCN(Cc1cccs1)CC1CCCO1,320.155849008,2.2587,1.0,4.0,41.57,8.0,,,,,
CC#CC(=O)NCCCN(CCN1CCOCC1)Cc1cccs1,349.182398104,1.4119000000000002,1.0,5.0,44.81,9.0,,,,,
CC#CC(=O)NCCCN(CCN(C)C)Cc1cccs1,307.17183342,1.6413,1.0,4.0,35.580000000000005,9.0,,,,,
CC#CC(=O)NCCCN1CCCc2ccccc21,256.15756326,1.9687999999999999,1.0,2.0,32.34,4.0,,,,,
CC#CC(=O)NCCCN1CCCC1=O,208.121177752,0.13839999999999963,1.0,2.0,49.410000000000004,4.0,,,,,
CC#CC(=O)NCCCN1CCc2ccccc2C1,256.15756326,1.5742999999999996,1.0,2.0,32.34,4.0,,,,,
CC#CC(=O)NCCCN1CCN(c2ccccc2)CC1,285.184112356,1.3381999999999994,1.0,3.0,35.58,5.0,,,,,
CC#CC(=O)NCCCN1CCN(c2cccc(Cl)c2)CC1,319.145140004,1.9916,1.0,3.0,35.58,5.0,,,,,
CC#CC(=O)NCCCN1CCN(c2ccccc2OC)CC1,315.19467704,1.3467999999999996,1.0,4.0,44.81,6.0,,,,,
CC#CC(=O)NCCCN1CCN(c2ccc(OC)cc2)CC1,315.19467704,1.3467999999999996,1.0,4.0,44.81,6.0,,,,,
CC#CC(=O)NCCCN1CCN(c2ccc(F)cc2)CC1,303.174690544,1.4772999999999994,1.0,3.0,35.58,5.0,,,,,
CC#CC(=O)NCCCN1CCN(C2CCCCC2)CC1,291.231062548,1.4662999999999988,1.0,3.0,35.58,5.0,,,,,
CC#CC(=O)NCCCN1CCC(N2CCCCC2)CC1,291.231062548,1.4662999999999997,1.0,3.0,35.58,5.0,,,,,
CC#CC(=O)NCCCN(C)Cc1ccccc1,244.15756326,1.6479999999999995,1.0,2.0,32.34,6.0,,,,,
CC#CC(=O)NCCCN(C)C1CCCCC1,236.188863388,1.7804999999999993,1.0,2.0,32.34,5.0,,,,,
CC#CC(=O)NCCC1CCN(Cc2ccccc2)CC1,284.18886338799996,2.4282000000000004,1.0,2.0,32.34,5.0,,,,,
CC#CC(=O)NCCC1=CCCCC1,191.131014164,2.0164,1.0,1.0,29.1,3.0,,,,,
CC#CC(=O)NCC1CCN(Cc2cccc(F)c2)CC1,288.163791512,2.1772,1.0,2.0,32.34,4.0,,,,,
CC#CC(=O)NCC1CCN(Cc2cccc(Cl)c2)CC1,304.13424097200004,2.6915000000000004,1.0,2.0,32.34,4.0,,,,,
CC#CC(=O)NCC1CCN(Cc2cccc(OC)c2)CC1,300.183778008,2.0466999999999995,1.0,3.0,41.57000000000001,5.0,,,,,
CC#CC(=O)NCC1CCN(Cc2ccccc2F)CC1,288.163791512,2.1772,1.0,2.0,32.34,4.0,,,,,
CC#CC(=O)NCC1CCN(Cc2ccccc2Cl)CC1,304.13424097200004,2.6915000000000013,1.0,2.0,32.34,4.0,,,,,
CC#CC(=O)NCC1CCN(Cc2ccc(Cl)cc2)CC1,304.13424097200004,2.6915000000000013,1.0,2.0,32.34,4.0,,,,,
CC#CC(=O)NCC1CCCCC1,179.131014164,1.7062,1.0,1.0,29.1,2.0,,,,,
CC#CC(=O)NCc1cccn(CCOC)c1=O,248.116092372,0.13419999999999965,1.0,4.0,60.33,5.0,,,,,
CC#CC(=O)NCc1cccn(CC2CC2)c1=O,244.121177752,0.8977999999999999,1.0,3.0,51.1,4.0,,,,,
CC#CC(=O)NCc1cccn(C)c1=O,204.089877624,0.02479999999999971,1.0,3.0,51.1,2.0,,,,,
CC#CC(=O)NCc1ccc(=O)n(CCOC)c1,248.116092372,0.13419999999999965,1.0,4.0,60.33,5.0,,,,,
CC#CC(=O)NCc1ccc(=O)n(CC2CC2)c1,244.121177752,0.8977999999999999,1.0,3.0,51.1,4.0,,,,,
CC#CC(=O)NC1CCN(Cc2ccccc2)CC1,256.15756326,1.790499999999999,1.0,2.0,32.34,3.0,,,,,
CC#CC(=O)NC1CCN(c2nnc3ccccn23)CC1,283.143310164,0.8375999999999997,1.0,5.0,62.53,2.0,,,,,
CC#CC(=O)NC1CCN(c2nnc3ccc(Cl)cn23)CC1,317.104337812,1.4909999999999997,1.0,5.0,62.53,2.0,,,,,
CC#CC(=O)NC1CCN(C2CCc3ccccc3NC2=O)CC1,325.179026976,1.543799999999999,2.0,3.0,61.44,2.0,,,,,
CC#CC(=O)N1CCCCC1CN1CCOCC1,250.168127944,0.7229999999999994,0.0,3.0,32.78,2.0,,,,,
CC#CC(=O)N1CCCCC1CN1CCCCC1,248.188863388,1.8766999999999991,0.0,2.0,23.55,2.0,,,,,
CC#CC(=O)N1CCCCC1CN1CCCC1,234.173213324,1.4865999999999993,0.0,2.0,23.55,2.0,,,,,
CC#CC(=O)N1CCCCC1CCN1CCOCC1,264.183778008,1.1130999999999998,0.0,3.0,32.78,3.0,,,,,
CC#CC(=O)N1CCOc2ccccc2C1C(=O)NCc1ccc(C(F)(F)F)cc1,416.13477712800005,3.3072000000000026,1.0,3.0,58.64,3.0,,,,,
CC#CC(=O)N1CC[C@@H]2COCCN(Cc3cccnc3)[C@@H]2C1,313.179026976,1.1541999999999994,0.0,4.0,45.67,2.0,,,,,
CC#CC(=O)N1CCCC(Cc2noc(-c3ccncc3)n2)C1,310.142975816,1.9359999999999997,0.0,5.0,72.12,3.0,,,,,
CC#CC(=O)N1CCCC(COc2ccccc2C(=O)N2CCCCC2)C1,368.209992756,2.953400000000001,0.0,3.0,49.85,4.0,,,,,
CC#CC(=O)N1CCCC(COc2ccccc2C(=O)N2CCCC2)C1,354.194342692,2.5633,0.0,3.0,49.85,4.0,,,,,
CC#CC(=O)N1CCc2nnc(C3CCCCN3S(C)(=O)=O)n2CC1,365.152160596,0.1727000000000003,0.0,6.0,88.4,2.0,,,,,
CC#CC(=O)N1CCN(Cc2nc3cc(Cl)ccc3o2)CC1,317.093104432,2.1487,0.0,4.0,49.580000000000005,2.0,,,,,
CC#CC(=O)N1CCN(Cc2nc3cc(-c4ccccc4)ccc3o2)CC1,359.163376912,3.162300000000002,0.0,4.0,49.580000000000005,3.0,,,,,
CC#CC(=O)N1CCN(Cc2ccccc2)CC1,242.141913196,1.3540999999999994,0.0,2.0,23.55,2.0,,,,,
CC#CC(=O)N1CCN(Cc2cccc(Cl)c2)CC1,276.10294084400005,2.0074999999999994,0.0,2.0,23.55,2.0,,,,,
CC#CC(=O)N1CCN(Cc2cc(OC)cc(OC)c2)CC1,302.163042564,1.3713,0.0,4.0,42.010000000000005,4.0,,,,,
CC#CC(=O)N1CCN(Cc2cccc(OC)c2OC)CC1,302.163042564,1.3712999999999995,0.0,4.0,42.010000000000005,4.0,,,,,
CC#CC(=O)N1CCN(Cc2ccc(N(C)C)cc2)CC1,285.184112356,1.4200999999999995,0.0,3.0,26.79,3.0,,,,,
CC#CC(=O)N1CCN(Cc2ccc(F)cc2)CC1,260.132491384,1.4931999999999994,0.0,2.0,23.55,2.0,,,,,
CC#CC(=O)N1CCN(Cc2cc(OC)ccc2OC)CC1,302.163042564,1.3713,0.0,4.0,42.010000000000005,4.0,,,,,
CC#CC(=O)N1CCN(Cc2cc(OC)c(OC)cc2OC)CC1,332.173607248,1.3798999999999997,0.0,5.0,51.24000000000001,5.0,,,,,
CC#CC(=O)N1CCN(CCOc2ccc(Cl)cc2)CC1,306.113505528,1.8862999999999996,0.0,3.0,32.78,4.0,,,,,
CC#CC(=O)N1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,362.199428072,2.9601000000000006,0.0,3.0,32.78,6.0,,,,,
CC#CC(=O)N1CCN(CC(=O)Nc2ccccc2C(F)(F)F)CC1,353.13511147599996,1.8114,1.0,3.0,52.65,3.0,,,,,
CC#CC(=O)N1CCN(CC(=O)Nc2ccccc2Cl)CC1,319.108754496,1.4460000000000002,1.0,3.0,52.65,3.0,,,,,
CC#CC(=O)N1CCN(CC(=O)Nc2ccc(F)cc2)CC1,303.13830503599996,0.9316999999999991,1.0,3.0,52.65,3.0,,,,,
CC#CC(=O)N1CCN(CC(=O)NCc2cccs2)CC1,305.119797848,0.5317999999999996,1.0,4.0,52.65,4.0,,,,,
CC#CC(=O)N1CCN(CC(=O)NCc2ccccc2)CC1,299.163376912,0.4703000000000004,1.0,3.0,52.65,4.0,,,,,
CC#CC(=O)N1CCN(CC(=O)NCCOC)CC1,267.158291532,-1.0834999999999981,1.0,4.0,61.88000000000001,5.0,,,,,
CC#CC(=O)N1CCN(CC(=O)NCCN(C)C)CC1,280.189926008,-1.1682999999999966,1.0,4.0,55.89000000000001,5.0,,,,,
CC#CC(=O)N1CCN(CC(=O)NCCCOC)CC1,281.173941596,-0.6933999999999985,1.0,4.0,61.88000000000001,6.0,,,,,
C=CCNC(=O)CN1CCN(C(=O)C#CC)CC1,249.147726848,-0.5438999999999987,1.0,3.0,52.650000000000006,4.0,,,,,
CC#CC(=O)N1CCN(CC(=O)NC2CC2)CC1,249.147726848,-0.567499999999999,1.0,3.0,52.65,3.0,,,,,
CC#CC(=O)N1CCN(CC(=O)N2CCOCC2)CC1,279.158291532,-0.9872999999999978,0.0,4.0,53.09,2.0,,,,,
CC#CC(=O)N1CCN(CC(=O)N2CCN(C)CC2)CC1,292.189926008,-1.0720999999999963,0.0,4.0,47.1,2.0,,,,,
CC#CC(=O)N1CCN(CC(=O)N2CCCCCC2)CC1,291.19467704,0.5565000000000004,0.0,3.0,43.86,2.0,,,,,
CC#CC(=O)N1CCN(CC(=O)N2CCCCC2)CC1,277.179026976,0.16640000000000077,0.0,3.0,43.86,2.0,,,,,
CC#CC(=O)N1CCCCCCC1,179.131014164,1.8024,0.0,1.0,20.310000000000002,0.0,,,,,
CC#CC(=O)N1CCC(CNC(=O)c2ccccc2)CC1,284.15247788,1.6782999999999995,1.0,2.0,49.410000000000004,3.0,,,,,
